riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
rs116593898-?	3E-6	-	NR	3.0120482	-	-	SFT2D2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	1:168232648	30636644	"Nazarian A"
rs157582-?	4E-63	-	NR	2.7341528	-	-	TOMM40	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44892962	30636644	"Nazarian A"
rs10405693-?	1E-9	(females)	NR	1.4069744	-	-	NECTIN2,BCAM	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44823407	30636644	"Nazarian A"
rs10405693-?	3E-14	-	NR	1.3981868	-	-	NECTIN2,BCAM	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44823407	30636644	"Nazarian A"
rs10402271-?	7E-14	-	NR	1.3904976	-	-	BCAM,NECTIN2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44825957	30636644	"Nazarian A"
rs8103315-?	4E-6	-	NR	1.3527919	-	-	BCL3	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44750911	30636644	"Nazarian A"
rs2298369-?	3E-7	(females)	NR	1.3267368	-	-	MIR155HG,MRPL39	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	21:25583969	30636644	"Nazarian A"
rs10953322-?	5E-6	-	NR	1.3187115	-	-	TRIM56,SERPINE1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	7:101103377	30636644	"Nazarian A"
rs6838792-?	2E-6	(females)	NR	1.2961394	-	-	STK32B	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	4:5096839	30636644	"Nazarian A"
rs2298369-?	4E-7	-	NR	1.2475969	-	-	MIR155HG,MRPL39	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	21:25583969	30636644	"Nazarian A"
rs4961664-?	4E-6	-	NR	1.2335871	-	-	CCDC171,LINC03041	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	9:16161235	30636644	"Nazarian A"
rs10794342-?	4E-6	-	NR	1.2132727	-	-	AP2A2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	11:924904	30636644	"Nazarian A"
rs6859-A	6E-13	(females)	0.42469	1.570301	-	[1.39-1.75]	NECTIN2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44878777	30636644	"Nazarian A"
rs7259620-G	6E-16	(females)	0.568643	1.665856	-	[1.47-1.86]	TOMM40,APOE	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44904531	30636644	"Nazarian A"
rs1160985-C	4E-16	(females)	0.564781	1.669499	-	[1.48-1.86]	TOMM40	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44900155	30636644	"Nazarian A"
rs1172922-A	5E-6	(females)	0.117523	1.407788	-	[1.22-1.6]	OR7E109P,DIRAS2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	9:90726252	30636644	"Nazarian A"
rs405509-T	4E-14	(females)	0.49585	1.596079	-	[1.41-1.78]	APOE,TOMM40	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44905579	30636644	"Nazarian A"
rs769450-G	3E-13	(females)	0.614728	1.604012	-	[1.41-1.79]	APOE	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44907187	30636644	"Nazarian A"
rs8106922-A	6E-14	(females)	0.618134	1.62673	-	[1.43-1.82]	TOMM40	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44898409	30636644	"Nazarian A"
rs7412-C	1E-7	(females)	0.9279	2.065872	-	[1.58-2.55]	APOE	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44908822	30636644	"Nazarian A"
rs1160985-C	3E-8	(males)	0.563262	1.629703	-	[1.37-1.89]	TOMM40	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44900155	30636644	"Nazarian A"
rs405509-T	1E-8	(males)	0.498083	1.640389	-	[1.38-1.9]	APOE,TOMM40	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44905579	30636644	"Nazarian A"
rs6859-A	1E-9	(males)	0.433641	1.677747	-	[1.42-1.94]	NECTIN2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44878777	30636644	"Nazarian A"
rs7259620-G	2E-9	(males)	0.567196	1.700015	-	[1.43-1.97]	TOMM40,APOE	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44904531	30636644	"Nazarian A"
rs5969117-C	1E-6	(males)	0.295488	1.490488	-	[1.27-1.71]	KLHL4,DACH2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	X:87181248	30636644	"Nazarian A"
rs769450-G	2E-7	(males)	0.610827	1.600702	-	[1.34-1.86]	APOE	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44907187	30636644	"Nazarian A"
rs8106922-A	6E-8	(males)	0.611921	1.6359	-	[1.37-1.9]	TOMM40	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44898409	30636644	"Nazarian A"
rs10426423-C	3E-6	-	0.620314	1.265674	-	[1.15-1.38]	NECTIN2,BCAM	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44844996	30636644	"Nazarian A"
rs1871047-A	2E-6	-	0.619781	1.270037	-	[1.15-1.39]	NECTIN2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44848489	30636644	"Nazarian A"
rs440277-G	2E-7	-	0.691681	1.321105	-	[1.19-1.45]	NECTIN2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44857967	30636644	"Nazarian A"
rs769450-G	6E-19	-	0.61311	1.59501	-	[1.44-1.75]	APOE	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44907187	30636644	"Nazarian A"
rs6859-A	2E-21	-	0.428373	1.599071	-	[1.45-1.75]	NECTIN2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44878777	30636644	"Nazarian A"
rs405509-T	2E-21	-	0.496776	1.613847	-	[1.46-1.77]	APOE,TOMM40	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44905579	30636644	"Nazarian A"
rs8106922-A	2E-20	-	0.615581	1.624312	-	[1.47-1.78]	TOMM40	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44898409	30636644	"Nazarian A"
rs1160985-C	1E-22	-	0.564132	1.653124	-	[1.49-1.81]	TOMM40	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44900155	30636644	"Nazarian A"
rs7259620-G	2E-23	-	0.568042	1.6754	-	[1.51-1.84]	TOMM40,APOE	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44904531	30636644	"Nazarian A"
rs7412-C	4E-13	-	0.928632	2.214072	-	[1.79-2.64]	APOE	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44908822	30636644	"Nazarian A"
rs35242772-C	1E-6	-	0.356238	1.230973	-	[1.13-1.33]	MIR302F,RNU6-408P	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	18:30214382	30636644	"Nazarian A"
rs912322-A	1E-6	-	0.73251	1.259729	-	[1.15-1.37]	MYO16	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	13:109155938	30636644	"Nazarian A"
rs283814-G	9E-6	-	0.933446	1.588872	-	[1.3-1.88]	NECTIN2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44885967	30636644	"Nazarian A"
rs77657034-G	5E-6	-	0.9924	6.912992	-	[3.02-10.81]	MAP4K4	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	2:101857264	30636644	"Nazarian A"
rs483082-?	1E-37	(females)	0.734105	2.6149259	-	-	APOE,APOC1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44912921	30636644	"Nazarian A"
rs283815-?	9E-23	(males)	0.753336	2.794014	-	-	NECTIN2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44887076	30636644	"Nazarian A"
rs483082-?	1E-62	-	0.738441	2.6436493	-	-	APOE,APOC1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST007600	19:44912921	30636644	"Nazarian A"
rs429358-?	5E-36	-	NR	4.348	-	-	APOE	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90026487	19:44908684	34336000	"Li L"
rs2075650-?	7E-17	-	NR	2.737	-	-	TOMM40	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90026487	19:44892362	34336000	"Li L"
rs4663105-C	7E-10	-	0.419	1.4	-	[1.26-1.56]	BIN1,NIFKP9	"Alzheimer's disease pathology"	"Alzheimer disease"	-	GCST90276158	2:127133851	37700353	"Talyansky S"
rs429358-C	1E-69	-	0.271	4.22	-	[3.6-4.96]	APOE	"Alzheimer's disease pathology"	"Alzheimer disease"	-	GCST90276158	19:44908684	37700353	"Talyansky S"
rs11771145-A	5E-13	-	0.42569725	-	-	-	EPHA1-AS1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	7:143413669	37198259	"Lake J"
rs679515-T	4E-33	-	0.11420226	-	-	-	CR1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	1:207577223	37198259	"Lake J"
rs73223431-T	3E-15	-	0.29707737	-	-	-	PTK2B	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	8:27362470	37198259	"Lake J"
rs17020490-T	4E-6	-	0.75880908	-	-	-	PRKD3	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	2:37304796	37198259	"Lake J"
rs79832570-T	6E-10	-	NR	-	-	-	SPATC1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	8:144042819	37198259	"Lake J"
rs150622102-C	3E-8	-	NR	-	-	-	ICA1L	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	2:202852081	37198259	"Lake J"
rs7912495-A	1E-13	-	0.577875	-	-	-	USP6NL-AS1,ECHDC3	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	10:11676714	37198259	"Lake J"
rs9837978-G	2E-7	-	0.287	-	-	-	ABCF3,VWA5B2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	3:184219159	37198259	"Lake J"
rs1902660-C	1E-15	-	NR	-	-	-	TSPAN14	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	10:80503927	37198259	"Lake J"
rs4690221-T	4E-8	-	NR	-	-	-	SLC26A1,IDUA	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	4:990021	37198259	"Lake J"
rs7908662-A	3E-7	-	0.50780966	-	-	-	PLEKHA1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	10:122413396	37198259	"Lake J"
rs2245466-C	4E-9	-	0.6872525	-	-	-	RHOH	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	4:40197226	37198259	"Lake J"
rs7232-A	2E-26	-	NR	-	-	-	MS4A6A	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	11:60173126	37198259	"Lake J"
rs871269-T	5E-7	-	0.357764	-	-	-	TNIP1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	5:151052827	37198259	"Lake J"
rs117807585-A	3E-19	-	NR	-	-	-	SORL1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	11:121585352	37198259	"Lake J"
rs6489896-T	2E-7	-	0.8736765	-	-	-	TPCN1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	12:113281983	37198259	"Lake J"
rs9394766-A	2E-14	-	NR	-	-	-	TREML2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	6:41192063	37198259	"Lake J"
rs12590654-A	7E-16	-	0.336316	-	-	-	SLC24A4	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	14:92472511	37198259	"Lake J"
rs1997649-A	4E-8	-	NR	-	-	-	HDAC2-AS2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	6:114379433	37198259	"Lake J"
rs10131280-A	5E-7	-	0.15280459	-	-	-	IGHV3-64,IGHV3-65	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	14:106665591	37198259	"Lake J"
rs10952097-T	3E-6	-	0.23664825	-	-	-	ICA1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	7:8204382	37198259	"Lake J"
rs13237518-A	2E-8	-	0.4986875	-	-	-	TMEM106B	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	7:12229967	37198259	"Lake J"
rs67250450-T	1E-8	-	NR	-	-	-	JAZF1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	7:28135367	37198259	"Lake J"
rs74504435-A	2E-9	-	NR	-	-	-	EGFR,SEC61G-DT	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	7:54881563	37198259	"Lake J"
rs7384878-T	2E-17	-	0.74429475	-	-	-	PMS2P1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	7:100334426	37198259	"Lake J"
rs4575098-A	2E-8	-	NR	-	-	-	ADAMTS4	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	1:161185602	37198259	"Lake J"
rs1065712-C	6E-9	-	0.04642125	-	-	-	CTSB	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	8:11844613	37198259	"Lake J"
rs72777026-A	1E-6	-	0.7983015	-	-	-	YWHAQ,ADAM17	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	2:9558882	37198259	"Lake J"
rs1532276-T	2E-37	-	NR	-	-	-	CLU	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	8:27608640	37198259	"Lake J"
rs6733839-T	6E-92	-	0.38947575	-	-	-	BIN1,NIFKP9	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	2:127135234	37198259	"Lake J"
rs1800978-C	3E-7	-	0.90825525	-	-	-	ABCA1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	9:104903697	37198259	"Lake J"
rs10933431-C	2E-16	-	0.62090575	-	-	-	INPP5D	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	2:233117202	37198259	"Lake J"
rs7068231-T	2E-9	-	0.3605895	-	-	-	LINC01553,ANK3	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	10:60025170	37198259	"Lake J"
rs9867455-A	7E-8	-	0.405	-	-	-	TRANK1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	3:36911933	37198259	"Lake J"
rs6584063-A	7E-7	-	0.9534287	-	-	-	BLNK	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	10:96266650	37198259	"Lake J"
rs6827852-T	2E-13	-	NR	-	-	-	MIR572,LINC02498	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	4:11023398	37198259	"Lake J"
rs4434960-A	1E-12	-	NR	-	-	-	PSMC3,RAPSN	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	11:47433000	37198259	"Lake J"
rs62374257-T	2E-12	-	0.82256661	-	-	-	LINC02059,MIR4280HG	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	5:86927378	37198259	"Lake J"
rs10792832-A	2E-40	-	NR	-	-	-	LINC02695,RNU6-560P	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	11:86156833	37198259	"Lake J"
rs113706587-A	2E-11	-	0.0833457	-	-	-	RASGEF1C	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	5:180201150	37198259	"Lake J"
rs6605556-A	8E-16	-	0.82577413	-	-	-	HLA-DQA1,HLA-DRB1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	6:32615322	37198259	"Lake J"
rs74825460-T	1E-10	-	NR	-	-	-	FERMT2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	14:52923297	37198259	"Lake J"
rs7754282-C	8E-14	-	NR	-	-	-	CD2AP	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	6:47534288	37198259	"Lake J"
rs74093831-A	1E-8	-	NR	-	-	-	IGHEP1,IGHG1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	14:105733666	37198259	"Lake J"
rs6943429-T	1E-7	-	0.4381655	-	-	-	UMAD1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	7:7817263	37198259	"Lake J"
rs602602-A	1E-12	-	0.299165	-	-	-	SNORD3P1,MINDY2-DT	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	15:58764824	37198259	"Lake J"
rs117618017-T	4E-20	-	0.0978815	-	-	-	APH1B	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	15:63277703	37198259	"Lake J"
rs3848143-A	1E-6	-	0.73020473	-	-	-	SNX1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	15:64131307	37198259	"Lake J"
rs12592898-A	1E-5	-	0.165175	-	-	-	CTSH	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	15:78936857	37198259	"Lake J"
rs1140239-T	2E-11	-	0.30392077	-	-	-	DOC2A	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	16:30010081	37198259	"Lake J"
rs78924645-A	5E-9	-	NR	-	-	-	PRSS36	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	16:31143037	37198259	"Lake J"
rs450674-T	2E-7	-	0.73755852	-	-	-	RNA5SP431,MAF	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	16:79574511	37198259	"Lake J"
rs4407053-A	1E-10	-	NR	-	-	-	PLCG2,CMIP	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	16:81740211	37198259	"Lake J"
rs16941239-A	4E-6	-	0.08784925	-	-	-	LINC00917,FENDRR	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	16:86420604	37198259	"Lake J"
rs56407236-A	8E-13	-	0.06944185	-	-	-	FAM157C	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	16:90103687	37198259	"Lake J"
rs57402520-A	5E-14	-	NR	-	-	-	ZNF594-DT	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	17:5236512	37198259	"Lake J"
rs5848-T	2E-15	-	0.422131	-	-	-	GRN	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	17:44352876	37198259	"Lake J"
rs199498-T	3E-12	-	NR	-	-	-	WNT3	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	17:46788237	37198259	"Lake J"
rs2526377-A	1E-6	-	0.49326675	-	-	-	TSPOAP1-AS1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	17:58332680	37198259	"Lake J"
rs4311-T	2E-15	-	NR	-	-	-	ACE	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	17:63483402	37198259	"Lake J"
rs12151021-A	4E-32	-	0.33563325	-	-	-	ABCA7	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	19:1050875	37198259	"Lake J"
rs732310-T	1E-8	-	NR	-	-	-	REXO1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	19:1833339	37198259	"Lake J"
rs5167-T	4E-51	-	NR	-	-	-	APOC4,APOC4-APOC2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	19:44945208	37198259	"Lake J"
rs9304690-T	7E-6	-	0.19575136	-	-	-	SIGLEC11	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	19:49950060	37198259	"Lake J"
rs12984029-A	7E-9	-	NR	-	-	-	LILRB2,RNU6-1307P	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	19:54265512	37198259	"Lake J"
rs1358782-A	3E-7	-	0.2034725	-	-	-	RBCK1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	20:413334	37198259	"Lake J"
rs6014724-A	1E-15	-	0.9084945	-	-	-	CASS4	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	20:56423488	37198259	"Lake J"
rs6742-T	9E-7	-	0.242616	-	-	-	SLC2A4RG	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	20:63743088	37198259	"Lake J"
rs2154481-T	1E-11	-	0.3642435	-	-	-	APP	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	21:26101558	37198259	"Lake J"
rs2830489-T	9E-8	-	0.20515875	-	-	-	CYYR1,ADAMTS1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90301303	21:26775872	37198259	"Lake J"
rs112437613-T	5E-9	-	0.07	2.28	-	[2.01-2.55]	DAB1	"Alzheimer's disease in APOE E4 homozygosity"	"Alzheimer disease"	"APOE carrier status"	GCST90134645	1:57182042	35977442	"Bracher-Smith M"
rs10952097-T	7E-9	-	0.1136	1.07	-	[1.05-1.1]	ICA1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	7:8204382	35379992	"Bellenguez C"
rs13237518-A	5E-11	-	0.4115	0.96	-	[0.94-0.97]	TMEM106B	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	7:12229967	35379992	"Bellenguez C"
rs1160871-G	1E-8	-	0.2223	0.95	-	[0.93-0.97]	JAZF1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	7:28129127	35379992	"Bellenguez C"
rs6966331-T	5E-10	-	0.3494	0.96	-	[0.94-0.97]	NME8,GPR141	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	7:37844191	35379992	"Bellenguez C"
rs76928645-T	2E-10	-	0.1033	0.93	-	[0.91-0.95]	EGFR,SEC61G-DT	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	7:54873635	35379992	"Bellenguez C"
rs7384878-C	1E-26	-	0.31	0.92	-	[0.91-0.94]	PMS2P1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	7:100334426	35379992	"Bellenguez C"
rs11771145-A	3E-14	-	0.3476	0.95	-	[0.93-0.96]	EPHA1-AS1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	7:143413669	35379992	"Bellenguez C"
rs1065712-C	2E-9	-	0.053	1.09	-	[1.06-1.12]	CTSB	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	8:11844613	35379992	"Bellenguez C"
rs73223431-T	4E-22	-	0.3694	1.07	-	[1.06-1.08]	PTK2B	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	8:27362470	35379992	"Bellenguez C"
rs11787077-T	2E-44	-	0.392	0.91	-	[0.9-0.92]	CLU	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	8:27607795	35379992	"Bellenguez C"
rs34173062-A	2E-16	-	0.0814	1.13	-	[1.09-1.16]	SHARPIN	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	8:144103704	35379992	"Bellenguez C"
rs1800978-G	2E-9	-	0.13	1.06	-	[1.04-1.08]	ABCA1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	9:104903697	35379992	"Bellenguez C"
rs7912495-G	1E-18	-	0.4619	1.06	-	[1.05-1.08]	USP6NL-AS1,ECHDC3	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	10:11676714	35379992	"Bellenguez C"
rs7068231-T	3E-13	-	0.4026	0.95	-	[0.94-0.96]	LINC01553,ANK3	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	10:60025170	35379992	"Bellenguez C"
rs6586028-C	2E-19	-	0.1964	0.93	-	[0.91-0.94]	TSPAN14	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	10:80494228	35379992	"Bellenguez C"
rs6584063-G	7E-11	-	0.0435	0.89	-	[0.86-0.92]	BLNK	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	10:96266650	35379992	"Bellenguez C"
rs7908662-G	3E-9	-	0.4674	0.96	-	[0.95-0.97]	PLEKHA1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	10:122413396	35379992	"Bellenguez C"
rs141749679-C	8E-9	-	0.00380000000000003	1.38	-	[1.24-1.54]	SORT1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	1:109345810	35379992	"Bellenguez C"
rs679515-T	7E-46	-	0.1877	1.13	-	[1.11-1.15]	CR1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	1:207577223	35379992	"Bellenguez C"
rs72777026-G	3E-8	-	0.1436	1.06	-	[1.04-1.08]	YWHAQ,ADAM17	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	2:9558882	35379992	"Bellenguez C"
rs17020490-C	3E-9	-	0.1446	1.06	-	[1.04-1.08]	PRKD3	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	2:37304796	35379992	"Bellenguez C"
rs3851179-T	3E-48	-	0.3584	0.9	-	[0.89-0.92]	LINC02695,RNU6-560P	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	11:86157598	35379992	"Bellenguez C"
rs6733839-T	6E-118	-	0.3891	1.17	-	[1.16-1.19]	BIN1,NIFKP9	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	2:127135234	35379992	"Bellenguez C"
rs139643391-T	1E-8	-	0.1311	0.94	-	[0.92-0.96]	WDR12	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	2:202878717	35379992	"Bellenguez C"
rs10933431-G	4E-18	-	0.2343	0.93	-	[0.92-0.95]	INPP5D	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	2:233117202	35379992	"Bellenguez C"
rs16824536-A	4E-8	-	0.0542	0.92	-	[0.89-0.95]	MME	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	3:155069722	35379992	"Bellenguez C"
rs17125924-G	8E-16	-	0.0891999999999999	1.1	-	[1.07-1.12]	FERMT2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	14:52924962	35379992	"Bellenguez C"
rs7401792-G	5E-8	-	0.3709	1.04	-	[1.02-1.05]	SLC24A4	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	14:92464917	35379992	"Bellenguez C"
rs10437655-A	5E-14	-	0.3987	1.06	-	[1.04-1.07]	SPI1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	11:47370397	35379992	"Bellenguez C"
rs1582763-A	4E-42	-	0.371	0.91	-	[0.9-0.92]	MS4A4A	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	11:60254475	35379992	"Bellenguez C"
rs143080277-C	2E-13	-	0.00509999999999999	1.47	-	[1.33-1.63]	NCK2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	2:105749599	35379992	"Bellenguez C"
rs74685827-G	3E-11	-	0.0185999999999999	1.19	-	[1.13-1.25]	SORL1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	11:121482368	35379992	"Bellenguez C"
rs11218343-C	1E-21	-	0.039	0.84	-	[0.81-0.87]	SORL1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	11:121564878	35379992	"Bellenguez C"
rs6489896-C	2E-9	-	0.0764	1.08	-	[1.05-1.1]	TPCN1	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	12:113281983	35379992	"Bellenguez C"
rs61762319-G	2E-11	-	0.0263	1.16	-	[1.11-1.21]	MME	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	3:155084189	35379992	"Bellenguez C"
rs3822030-G	8E-12	-	0.4288	0.95	-	[0.94-0.96]	IDUA	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	4:993555	35379992	"Bellenguez C"
rs6846529-C	2E-17	-	0.2826	1.07	-	[1.05-1.08]	LINC02498,MIR572	"Alzheimer's disease"	"Alzheimer disease"	-	GCST90027158	4:11023507	35379992	"Bellenguez C"
