riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
rs2876643-A	5E-12	-	0.3358	-	"0.0458 unit increase"	[0.033-0.059]	CASC15	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:22591296	29212778	"van der Harst P"
rs9379774-A	7E-6	-	0.8429	-	"0.0384 unit decrease"	[0.022-0.055]	CARMIL1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:25596815	29212778	"van der Harst P"
rs2072633-A	6E-13	-	0.443	-	"0.0411 unit decrease"	[0.03-0.052]	CFB	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:31951801	29212778	"van der Harst P"
rs2814993-A	1E-11	-	0.1431	-	"0.061 unit increase"	[0.044-0.078]	ILRUN	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:34651116	29212778	"van der Harst P"
rs6930083-A	5E-7	-	0.3436	-	"0.029 unit decrease"	[0.018-0.04]	Y_RNA,RNU1-88P	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:36666379	29212778	"van der Harst P"
rs10947789-T	3E-12	-	0.7666	-	"0.0462 unit increase"	[0.033-0.059]	KCNK5	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:39207146	29212778	"van der Harst P"
rs10947789-T	3E-8	-	0.7666	-	"0.0413 unit increase"	[0.027-0.056]	KCNK5	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:39207146	29212778	"van der Harst P"
rs1214752-T	1E-6	-	0.4953	-	"0.0305 unit decrease"	[0.018-0.043]	ABCC10	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:43428587	29212778	"van der Harst P"
rs507666-A	5E-20	-	0.1918	-	"0.0734 unit increase"	[0.058-0.089]	ABO	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	9:133273983	29212778	"van der Harst P"
rs1888657-T	7E-8	-	0.5564	-	"0.0349 unit increase"	[0.022-0.048]	KIAA1217	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:24544685	29212778	"van der Harst P"
rs2487928-A	2E-17	-	0.4262	-	"0.0546 unit increase"	[0.042-0.067]	JCAD	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:30034963	29212778	"van der Harst P"
rs1555321-A	3E-6	-	0.2613	-	"0.0297 unit increase"	[0.017-0.042]	NRP1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:33200961	29212778	"van der Harst P"
rs1254531-T	5E-7	-	0.146	-	"0.0399 unit decrease"	[0.024-0.055]	LINC03089,LINC00841	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:44083614	29212778	"van der Harst P"
rs1657346-C	2E-24	-	0.1203	-	"0.0918 unit decrease"	[0.074-0.109]	LINC03089,LINC02881	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:44282112	29212778	"van der Harst P"
rs2879627-A	3E-6	-	0.1961	-	"0.0348 unit increase"	[0.02-0.05]	PRKG1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:51923587	29212778	"van der Harst P"
rs4403732-C	6E-6	-	0.1842	-	"0.0346 unit decrease"	[0.02-0.049]	CHST3,PSAP	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:71878397	29212778	"van der Harst P"
rs12264252-A	2E-10	-	0.2276	-	"0.0435 unit decrease"	[0.03-0.057]	TSPAN14	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:80517585	29212778	"van der Harst P"
rs2246942-A	2E-24	-	0.6515	-	"0.0706 unit decrease"	[0.057-0.084]	LIPA	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:89245129	29212778	"van der Harst P"
rs3740390-T	4E-15	-	0.1106	-	"0.0719 unit decrease"	[0.054-0.09]	BORCS7-ASMT,AS3MT	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:102878723	29212778	"van der Harst P"
rs12765878-T	3E-9	-	0.5136	-	"0.0327 unit decrease"	[0.022-0.043]	STN1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:103909864	29212778	"van der Harst P"
rs7901695-T	6E-7	-	0.6904	-	"0.0304 unit decrease"	[0.018-0.042]	TCF7L2	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:112994329	29212778	"van der Harst P"
rs2257129-T	5E-7	-	0.0689	-	"0.0835 unit decrease"	[0.051-0.116]	LINC01153,RPL19P16	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:121139183	29212778	"van der Harst P"
rs2268344-T	4E-7	-	0.7666	-	"0.0333 unit decrease"	[0.02-0.046]	HTRA1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	10:122485453	29212778	"van der Harst P"
rs77628708-T	3E-6	-	0.9436	-	"0.0682 unit increase"	[0.04-0.097]	TRIM6-TRIM34,TRIM5	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	11:5662842	29212778	"van der Harst P"
rs11601507-A	2E-12	-	0.0747	-	"0.0838 unit increase"	[0.06-0.107]	TRIM5	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	11:5679844	29212778	"van der Harst P"
rs7941600-A	6E-6	-	0.0836	-	"0.0517 unit increase"	[0.029-0.074]	DENND5A	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	11:9258737	29212778	"van der Harst P"
rs10840293-A	9E-13	-	0.5523	-	"0.046 unit increase"	[0.033-0.059]	SWAP70	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	11:9729649	29212778	"van der Harst P"
rs11042937-T	3E-10	-	0.5016	-	"0.0403 unit increase"	[0.028-0.053]	IRAG1,Y_RNA	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	11:10723847	29212778	"van der Harst P"
rs11022738-T	7E-8	-	0.7176	-	"0.038 unit increase"	[0.024-0.052]	RASSF10,BMAL1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	11:13271635	29212778	"van der Harst P"
rs11024074-T	7E-8	-	0.7084	-	"0.0328 unit decrease"	[0.021-0.045]	PLEKHA7	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	11:16895672	29212778	"van der Harst P"
rs16917237-T	3E-6	-	0.2196	-	"0.0319 unit decrease"	[0.019-0.045]	BDNF-AS,BDNF	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	11:27680836	29212778	"van der Harst P"
rs2727020-C	8E-6	-	0.6805	-	"0.031 unit increase"	[0.017-0.045]	UBTFL7,TRIM77BP	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	11:49089855	29212778	"van der Harst P"
rs12801636-A	3E-11	-	0.2381	-	"0.0441 unit decrease"	[0.031-0.057]	PCNX3	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	11:65623846	29212778	"van der Harst P"
rs17465637-A	8E-31	-	0.2903	-	"0.0817 unit decrease"	[0.068-0.096]	MIA3	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	1:222650187	29212778	"van der Harst P"
rs2281719-T	3E-7	-	0.5775	-	"0.0289 unit decrease"	[0.018-0.04]	GALNT2	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	1:230161913	29212778	"van der Harst P"
rs699-A	2E-8	-	0.5795	-	"0.036 unit decrease"	[0.023-0.049]	AGT	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	1:230710048	29212778	"van der Harst P"
rs16986953-A	1E-15	-	0.1162	-	"0.0855 unit increase"	[0.065-0.106]	CISD1P1,LINC01808	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:19742712	29212778	"van der Harst P"
rs668948-A	2E-17	-	0.815	-	"0.063 unit increase"	[0.048-0.078]	TDRD15,APOB	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:21068657	29212778	"van der Harst P"
rs1550115-T	3E-7	-	0.7413	-	"0.0321 unit decrease"	[0.02-0.044]	CENPO	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:24818751	29212778	"van der Harst P"
rs2052923-T	3E-7	-	0.7135	-	"0.0316 unit decrease"	[0.019-0.044]	LINC02580	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:43184681	29212778	"van der Harst P"
rs10495907-A	2E-7	-	0.1462	-	"0.041 unit increase"	[0.026-0.056]	PLEKHH2,RN7SKP66	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:43771587	29212778	"van der Harst P"
rs6544713-T	6E-19	-	0.3018	-	"0.0549 unit increase"	[0.043-0.067]	ABCG8	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:43846742	29212778	"van der Harst P"
rs898123-C	3E-6	-	0.6593	-	"0.0287 unit decrease"	[0.017-0.041]	PAIP2B,MPHOSPH10	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:71152220	29212778	"van der Harst P"
rs1561198-T	2E-23	-	0.4568	-	"0.0549 unit increase"	[0.044-0.066]	VAMP8,VAMP5	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:85582866	29212778	"van der Harst P"
rs10186133-T	1E-6	-	0.5962	-	"0.0281 unit decrease"	[0.017-0.039]	IL1F10,RNU6-1180P	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:113079367	29212778	"van der Harst P"
rs2923-C	4E-6	-	0.9616	-	"0.0743 unit decrease"	[0.043-0.106]	WDR33	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:127706044	29212778	"van der Harst P"
rs78490412-T	1E-7	-	0.1699	-	"0.0449 unit decrease"	[0.028-0.062]	ARHGAP15	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:143405256	29212778	"van der Harst P"
rs17678683-T	3E-7	-	0.9108	-	"0.056 unit decrease"	[0.034-0.078]	LINC01412	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:144528992	29212778	"van der Harst P"
rs2252641-T	7E-13	-	0.5285	-	"0.0401 unit decrease"	[0.029-0.051]	TEX41	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:145043894	29212778	"van der Harst P"
rs33998987-T	1E-7	-	0.6613	-	"0.0374 unit increase"	[0.024-0.051]	KCNH7	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:162427557	29212778	"van der Harst P"
rs12619842-C	6E-11	-	0.1811	-	"0.0549 unit decrease"	[0.038-0.071]	FIGN,PRPS1P1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:164088534	29212778	"van der Harst P"
rs840616-T	3E-9	-	0.3542	-	"0.0402 unit decrease"	[0.027-0.054]	CALCRL-AS1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:187331742	29212778	"van der Harst P"
rs115654617-A	2E-32	-	0.1157	-	"0.1179 unit increase"	[0.098-0.137]	NBEAL1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:203029276	29212778	"van der Harst P"
rs1250229-T	3E-19	-	0.2621	-	"0.0644 unit increase"	[0.05-0.079]	LINC00607,FN1-DT	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:215439661	29212778	"van der Harst P"
rs2571445-A	1E-12	-	0.3897	-	"0.041 unit increase"	[0.03-0.052]	TNS1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:217818431	29212778	"van der Harst P"
rs2943634-A	2E-9	-	0.3324	-	"0.0409 unit decrease"	[0.028-0.054]	MIR5702,NYAP2	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:226203364	29212778	"van der Harst P"
rs4566357-A	7E-6	-	0.3873	-	"0.026 unit increase"	[0.015-0.037]	COL4A4	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:227057299	29212778	"van der Harst P"
rs1801251-A	3E-10	-	0.3568	-	"0.0416 unit increase"	[0.029-0.055]	KCNJ13,GIGYF2	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:232768750	29212778	"van der Harst P"
rs1405130-T	1E-8	-	0.5054	-	"0.0325 unit increase"	[0.021-0.044]	ARL4C,LINC01173	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	2:234655048	29212778	"van der Harst P"
rs13079221-C	2E-10	-	0.4336	-	"0.0405 unit increase"	[0.028-0.053]	FGD5	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	3:14860018	29212778	"van der Harst P"
rs11718455-T	4E-6	-	0.2559	-	"0.0296 unit decrease"	[0.017-0.042]	RNU6-367P,ABHD5	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	3:44015406	29212778	"van der Harst P"
rs7617773-T	2E-11	-	0.6703	-	"0.0393 unit increase"	[0.028-0.051]	RPL17P16,CDC25A	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	3:48152025	29212778	"van der Harst P"
rs7623687-A	1E-8	-	0.8581	-	"0.0529 unit increase"	[0.035-0.071]	RHOA	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	3:49411133	29212778	"van der Harst P"
rs4411878-T	6E-6	-	0.2576	-	"0.0287 unit increase"	[0.016-0.041]	ADAMTS9-AS2	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	3:64717989	29212778	"van der Harst P"
rs9840892-A	2E-6	-	0.9814	-	"0.1086 unit decrease"	[0.064-0.154]	EIF4E2P2,ZBTB20	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	3:115175249	29212778	"van der Harst P"
rs17843797-T	2E-13	-	0.8719	-	"0.0679 unit decrease"	[0.05-0.086]	UMPS	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	3:124734175	29212778	"van der Harst P"
rs10512861-T	2E-8	-	0.1441	-	"0.0454 unit decrease"	[0.03-0.061]	DNAJC13,ACAD11	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	3:132539117	29212778	"van der Harst P"
rs73222236-A	1E-8	-	0.6673	-	"0.0385 unit decrease"	[0.025-0.052]	MSL2	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	3:136169800	29212778	"van der Harst P"
rs185244-T	3E-18	-	0.1624	-	"0.0737 unit increase"	[0.057-0.09]	MRAS	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	3:138374047	29212778	"van der Harst P"
rs12493885-C	1E-14	-	0.8641	-	"0.074 unit increase"	[0.055-0.093]	ARHGEF26	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	3:154122077	29212778	"van der Harst P"
rs12897-A	2E-10	-	0.5863	-	"0.042 unit decrease"	[0.029-0.055]	FNDC3B	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	3:172398112	29212778	"van der Harst P"
rs16844401-A	4E-8	-	0.0676	-	"0.0683 unit increase"	[0.044-0.093]	HGFAC	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	4:3447925	29212778	"van der Harst P"
rs2616407-T	3E-6	-	0.811	-	"0.0381 unit decrease"	[0.022-0.054]	RPL21P44,LNX1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	4:53725232	29212778	"van der Harst P"
rs57265257-A	2E-9	-	0.799	-	"0.0468 unit decrease"	[0.032-0.062]	NOA1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	4:56973114	29212778	"van der Harst P"
rs12500824-A	4E-10	-	0.3559	-	"0.0359 unit increase"	[0.025-0.047]	SHROOM3	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	4:76495474	29212778	"van der Harst P"
rs10857147-A	1E-14	-	0.7222	-	"0.0553 unit decrease"	[0.041-0.069]	FGF5,PRDM8	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	4:80259918	29212778	"van der Harst P"
rs11099493-A	5E-10	-	0.6944	-	"0.0431 unit increase"	[0.03-0.057]	RASGEF1B	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	4:81665896	29212778	"van der Harst P"
rs2452600-T	1E-7	-	0.3075	-	"0.0365 unit decrease"	[0.023-0.05]	PDLIM5	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	4:94575731	29212778	"van der Harst P"
rs17035270-T	4E-7	-	0.797	-	"0.036 unit decrease"	[0.022-0.05]	TET2,RNU6-351P	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	4:105115388	29212778	"van der Harst P"
rs11723436-A	6E-14	-	0.6947	-	"0.0519 unit decrease"	[0.038-0.065]	LINC02502,MAD2L1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	4:119980181	29212778	"van der Harst P"
rs35879803-A	1E-6	-	0.3247	-	"0.0333 unit decrease"	[0.02-0.047]	ZNF827	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	4:145861685	29212778	"van der Harst P"
rs4593108-C	8E-15	-	0.8022	-	"0.0627 unit increase"	[0.047-0.079]	RPL31P26,MIR548G	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	4:147359849	29212778	"van der Harst P"
rs6842241-A	1E-23	-	0.1668	-	"0.081 unit increase"	[0.065-0.097]	PRMT5P1,EDNRA	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	4:147479667	29212778	"van der Harst P"
rs6905288-A	2E-12	-	0.5697	-	"0.045 unit increase"	[0.032-0.058]	LINC02537,VEGFA	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:43791136	29212778	"van der Harst P"
rs4644046-A	1E-6	-	0.5996	-	"0.0275 unit increase"	[0.016-0.039]	PKHD1,FTH1P5	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:51520211	29212778	"van der Harst P"
rs9367716-T	1E-9	-	0.3172	-	"0.0375 unit decrease"	[0.026-0.049]	RAB23,PRIM2	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:57295774	29212778	"van der Harst P"
rs4613862-A	1E-9	-	0.5333	-	"0.0345 unit increase"	[0.023-0.046]	LINC02542	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:81902554	29212778	"van der Harst P"
rs9486719-A	2E-7	-	0.2014	-	"0.0413 unit decrease"	[0.026-0.057]	FHL5	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:96612248	29212778	"van der Harst P"
rs1591805-A	2E-10	-	0.4908	-	"0.0412 unit increase"	[0.028-0.054]	CENPW,MIR588	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:126395918	29212778	"van der Harst P"
rs9493740-T	2E-7	-	0.0255	-	"0.1197 unit increase"	[0.075-0.164]	LINC01312,TARID	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:133839756	29212778	"van der Harst P"
rs2327429-T	3E-31	-	0.693	-	"0.0723 unit increase"	[0.06-0.084]	TARID	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:133888699	29212778	"van der Harst P"
rs2811686-T	1E-6	-	0.7463	-	"0.0312 unit decrease"	[0.019-0.044]	SLC2A12	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:134048286	29212778	"van der Harst P"
rs2153219-A	7E-7	-	0.8347	-	"0.0429 unit increase"	[0.026-0.06]	ZC3H12D,TAB2	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:149434559	29212778	"van der Harst P"
rs12663498-T	1E-9	-	0.091	-	"0.0591 unit decrease"	[0.04-0.078]	PLEKHG1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:150682704	29212778	"van der Harst P"
rs688359-A	5E-15	-	0.6112	-	"0.0526 unit decrease"	[0.039-0.066]	IGF2R	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:160044259	29212778	"van der Harst P"
rs147555597-A	3E-31	-	0.0088	-	"0.3977 unit increase"	[0.33-0.46]	LPAL2	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:160490564	29212778	"van der Harst P"
rs55730499-T	3E-154	-	0.0686	-	"0.3368 unit increase"	[0.31-0.36]	LPA	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:160584578	29212778	"van der Harst P"
rs41272114-T	3E-11	-	0.0361	-	"0.1153 unit decrease"	[0.081-0.149]	LPA	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:160585045	29212778	"van der Harst P"
rs41269133-T	2E-8	-	0.9118	-	"0.0637 unit increase"	[0.041-0.086]	PLG,LPA	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:160666831	29212778	"van der Harst P"
rs186696265-T	5E-92	-	0.0131	-	"0.5467 unit increase"	[0.49-0.6]	PLG,LPA	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	6:160690668	29212778	"van der Harst P"
rs10267593-A	5E-9	-	0.2052	-	"0.0412 unit decrease"	[0.027-0.055]	MAD1L1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	7:1897625	29212778	"van der Harst P"
rs11509880-A	3E-8	-	0.3646	-	"0.0367 unit increase"	[0.024-0.05]	TMEM106B	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	7:12222285	29212778	"van der Harst P"
rs2107595-A	4E-24	-	0.1802	-	"0.0815 unit increase"	[0.066-0.097]	TWIST1,HDAC9	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	7:19009765	29212778	"van der Harst P"
rs4719608-A	4E-6	-	0.2686	-	"0.0329 unit increase"	[0.019-0.047]	GIRGL,ITGB8-AS1	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	7:20252511	29212778	"van der Harst P"
rs35146811-A	2E-6	-	0.7245	-	"0.0337 unit decrease"	[0.02-0.048]	CNPY4	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	7:100123371	29212778	"van der Harst P"
rs68170813-T	6E-6	-	0.7654	-	"0.0343 unit increase"	[0.02-0.049]	BCAP29,DUS4L-BCAP29	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	7:107619276	29212778	"van der Harst P"
rs10249651-T	4E-8	-	0.6232	-	"0.0311 unit decrease"	[0.02-0.042]	ASZ1,CFTR	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	7:117424571	29212778	"van der Harst P"
rs11556924-T	1E-24	-	0.36	-	"0.0618 unit decrease"	[0.05-0.074]	ZC3HC1,UBE2H-DT	"Coronary artery disease"	"coronary artery disease"	-	GCST005196	7:130023656	29212778	"van der Harst P"
rs139016349-I	9E-12	-	0.163	1.08	-	[1.05-1.10]	MRAS	"Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)"	"coronary artery disease"	-	GCST004787	3:138380320	28714975	"Nelson CP"
rs11810571-G	4E-8	-	0.787	1.057	-	[1.036-1.079]	TDRKH	"Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)"	"coronary artery disease"	-	GCST004787	1:151789832	28714975	"Nelson CP"
rs6841581-A	5E-10	-	0.153	1.07	-	[1.05-1.09]	EDNRA,PRMT5P1	"Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)"	"coronary artery disease"	-	GCST004787	4:147480038	28714975	"Nelson CP"
rs2306556-A	1E-9	-	0.816	1.07	-	[1.04-1.09]	GUCY1A1	"Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)"	"coronary artery disease"	-	GCST004787	4:155717421	28714975	"Nelson CP"
